edge_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
8453,23,35,45,26,14,33,60,46,22,43,37,37,66,67,50,17,66,68,33,52,30,36,46,33
8454,3,10,28,3,22,10,8,3,3,15,4,3,31,6,27,7,11,30,3,39,3,3,6,5
8455,15,15,14,14,17,13,15,12,14,8,13,15,13,34,9,12,20,15,22,16,9,9,17,17
8456,49,20,50,50,71,5,54,59,52,30,45,54,55,58,48,30,34,20,54,15,37,49,18,10
8457,5,1,1,3,7,1,1,1,10,1,3,5,1,1,7,1,1,4,1,3,9,3,1,2
8458,15,6,8,7,20,25,15,8,29,12,3,21,31,22,19,12,10,10,18,9,9,10,8,5
8459,12,18,10,34,29,57,15,11,42,17,16,30,17,21,25,21,21,43,24,33,39,32,13,20
8460,26,21,25,20,30,18,27,29,19,13,22,26,22,28,24,21,17,26,27,23,17,17,30,24
8461,4,1,1,1,1,2,1,1,1,2,1,4,3,2,3,1,1,1,3,1,0,1,0,1
8462,7,11,7,7,8,8,12,11,9,10,8,7,21,6,10,6,17,9,14,12,10,19,11,10
8463,4,8,5,4,5,4,7,3,3,5,4,5,9,8,26,5,24,6,6,6,6,6,7,7
8464,7,7,3,6,3,4,7,6,7,7,3,5,6,8,9,3,5,4,6,6,5,4,7,7
8465,8,8,8,6,6,8,8,8,9,8,7,5,15,11,11,8,11,10,8,9,13,7,11,10
8466,43,39,34,10,20,37,36,20,44,79,54,75,37,81,16,20,71,62,29,31,23,18,8,40
8467,2,3,6,2,2,2,3,2,3,3,3,2,3,3,3,2,4,2,2,6,4,6,2,2
8468,23,23,15,41,13,21,16,15,32,25,31,29,23,33,40,25,23,63,35,25,11,8,24,28
8469,6,8,3,6,5,4,5,3,7,11,9,7,6,12,16,4,5,6,3,3,3,7,5,4
8470,6,7,3,5,11,4,3,4,10,7,6,14,12,9,13,10,3,8,3,4,6,5,3,6
8471,6,4,6,17,13,6,15,15,12,10,17,4,13,25,4,9,8,14,5,8,7,13,15,9
8472,6,4,4,3,3,5,5,5,5,6,7,25,8,5,3,7,8,9,4,4,10,5,5,5
8473,25,6,3,4,5,8,8,6,6,8,6,31,11,6,6,11,6,8,5,5,4,6,7,6
8474,9,8,5,5,5,7,10,8,6,10,8,11,13,5,9,12,10,10,4,7,8,7,7,10
8475,16,10,8,35,9,14,15,13,12,33,16,27,14,36,10,13,20,12,13,11,9,8,5,14
8476,37,22,15,17,22,122,90,20,92,124,95,118,25,127,106,116,56,40,90,34,43,68,19,46
8477,31,10,6,16,7,16,37,13,12,34,29,31,17,52,35,18,20,9,28,14,15,10,6,28
8478,7,12,16,5,6,8,10,5,5,16,7,5,12,14,16,19,23,11,11,14,15,8,11,9
8479,4,4,3,4,3,4,5,3,4,5,5,9,10,4,8,6,9,4,3,4,9,4,5,9
8480,2,7,3,3,2,2,4,4,5,2,4,5,10,3,5,6,6,5,3,3,4,4,3,8
8481,7,7,4,4,4,5,12,11,5,11,6,8,9,5,13,9,12,10,5,6,6,5,6,8
8482,1,2,2,1,2,1,2,2,2,1,2,2,2,2,2,2,1,2,2,1,1,1,2,2
8483,4,4,13,10,4,14,11,9,15,12,10,7,12,4,9,4,27,4,4,7,6,10,5,6
8484,27,21,19,3,9,22,24,19,22,17,36,30,31,32,19,9,27,24,30,39,18,11,23,24
8485,25,15,8,30,9,16,59,18,9,10,32,19,44,63,20,8,40,56,5,42,5,11,8,40
8486,12,11,17,11,9,31,12,41,17,5,31,37,40,5,33,10,33,37,12,25,46,12,29,18
8487,27,4,4,11,5,15,10,13,14,12,6,10,21,13,13,3,13,24,6,19,10,7,9,9
8488,1,7,1,3,3,1,3,6,4,8,10,3,4,6,6,1,7,4,3,2,1,1,1,6
8489,12,13,14,13,11,4,19,15,5,9,18,16,20,6,17,13,16,11,10,24,17,19,4,10
8490,12,14,14,13,11,5,20,15,5,9,18,16,20,6,17,12,16,11,10,24,17,19,4,10
8491,9,12,8,8,11,5,14,22,6,11,24,7,12,13,21,6,3,7,6,14,4,14,4,6
8492,43,33,10,12,17,10,48,53,46,50,40,48,20,51,43,47,62,47,37,36,41,33,15,38
8493,56,17,16,57,20,24,16,68,20,22,52,43,30,45,27,35,22,28,11,17,12,25,18,9
8494,11,27,23,21,25,20,20,11,30,8,28,45,27,41,11,28,10,13,26,22,33,31,7,25
8495,33,30,12,5,36,16,5,6,5,15,23,54,22,31,22,37,14,11,22,22,20,31,28,15
8496,4,4,6,4,7,5,10,6,7,8,13,9,12,16,13,16,11,6,4,6,13,15,11,9
8497,4,3,5,4,5,3,5,4,4,11,7,5,8,21,8,8,3,4,4,3,9,9,4,6
8498,4,4,4,4,5,5,7,4,7,3,6,4,11,11,9,9,9,12,3,9,9,8,3,7
8499,22,31,22,19,18,27,24,38,40,44,42,29,48,25,28,24,27,32,13,16,11,22,29,21
8500,10,4,9,5,8,8,7,13,6,10,8,8,6,6,10,12,8,10,3,5,10,7,13,6
8501,8,6,9,3,4,6,8,8,11,6,6,6,8,6,7,12,14,10,12,6,6,3,13,3
8502,78,60,25,80,17,89,87,95,83,91,41,86,89,93,78,85,78,86,66,52,75,104,64,41
8503,2,3,5,3,2,4,3,3,8,15,2,14,5,3,6,5,6,9,1,3,3,2,3,5
8504,4,8,15,5,6,5,8,4,7,8,6,5,7,7,7,4,10,4,4,14,10,13,5,5
8505,15,20,18,17,13,9,29,48,21,6,50,25,24,22,27,48,37,11,47,38,18,36,6,10
8506,18,11,13,6,8,7,30,22,12,7,17,29,5,31,10,29,19,3,30,6,9,18,4,4
8507,3,5,12,4,4,3,6,4,10,8,9,7,11,4,16,5,20,4,4,14,19,32,3,3
8508,26,35,43,27,22,23,47,28,14,28,70,47,32,53,44,23,42,18,26,63,29,66,11,12
8509,27,21,28,28,39,31,30,33,20,10,36,30,30,32,19,29,27,24,30,3,26,36,3,3
8510,17,15,14,12,23,6,11,17,11,17,14,13,21,5,21,5,11,16,14,26,20,40,25,25
8511,29,8,11,12,11,23,16,25,10,16,19,32,16,8,14,9,16,22,13,20,13,19,8,13
8512,24,16,25,16,56,31,60,28,59,25,56,82,84,88,34,50,26,52,41,78,14,10,36,8
8513,13,51,32,24,16,11,36,23,21,22,25,17,31,37,20,11,23,20,21,21,53,25,8,18
8514,3,10,9,7,8,3,16,10,8,7,20,10,15,37,10,10,11,9,24,8,16,22,3,6
8515,2,2,5,2,5,5,8,5,11,18,6,4,9,11,7,5,3,12,4,4,7,19,2,3
8516,35,35,11,27,32,16,59,36,53,60,33,51,40,24,79,38,14,64,65,49,49,33,24,21
8517,28,15,10,3,5,32,22,24,11,33,7,4,32,11,28,9,16,25,14,41,27,17,11,10
8518,39,40,37,54,61,15,22,19,38,29,48,40,24,46,52,33,26,46,41,42,25,36,45,32
8519,30,45,60,42,78,96,65,49,62,33,54,64,46,69,40,52,84,36,38,58,39,23,35,51
8520,4,10,6,5,7,12,11,17,7,16,6,31,11,23,28,8,9,4,4,9,9,3,5,3
8521,15,8,11,8,6,5,8,4,7,12,9,8,8,12,7,9,15,11,5,7,14,19,7,5
8522,6,6,5,9,10,7,6,7,4,5,8,6,9,8,8,7,6,6,5,9,6,4,5,6
8523,8,8,3,5,6,7,7,6,5,6,9,9,6,9,7,3,18,24,6,4,8,8,5,4
8524,22,29,24,26,19,22,37,20,69,65,57,23,60,34,35,30,62,27,29,32,9,44,13,21
8525,37,30,43,26,27,25,37,31,61,67,66,28,51,37,48,34,71,38,28,44,27,57,16,29
8526,15,22,3,12,4,35,15,9,20,19,40,12,23,7,23,4,21,27,27,22,8,21,4,9
8527,22,19,20,31,25,25,18,21,24,35,35,40,8,56,18,45,38,22,15,52,35,16,14,11
8528,19,20,15,18,26,22,19,17,21,23,37,38,20,38,20,22,24,22,10,25,14,10,7,7
8529,8,8,6,11,10,9,3,10,12,7,39,8,10,12,7,32,14,32,3,20,8,5,5,7
8530,3,4,2,3,2,3,4,2,3,5,2,7,7,3,5,6,4,3,3,7,7,3,4,6
8531,1,3,2,2,1,1,2,2,2,1,1,4,5,3,2,4,2,3,1,1,1,2,1,4
8532,6,6,4,5,4,6,9,7,7,8,7,11,15,6,9,14,7,8,5,6,4,7,6,14
8533,7,1,1,3,9,1,11,5,8,4,6,3,8,2,2,2,4,5,2,3,2,6,6,5
8534,10,25,18,14,15,27,14,53,17,35,22,22,27,29,43,25,32,12,34,13,4,16,7,4
8535,13,5,7,8,8,9,10,10,12,14,5,10,15,14,6,7,20,9,7,15,9,17,7,9
8536,3,3,7,5,5,5,7,3,3,3,4,5,8,9,6,16,7,6,6,6,5,6,6,7
8537,3,7,3,10,3,4,6,8,7,7,3,10,15,8,9,3,5,4,3,8,3,4,5,6
8538,9,7,7,7,15,15,14,8,18,15,16,11,16,11,11,5,23,14,7,7,6,8,9,8
8539,12,10,4,6,9,9,6,6,9,8,9,10,5,16,8,8,6,6,5,7,9,8,6,14
8540,7,7,3,3,5,3,5,5,7,10,8,7,6,11,3,3,4,5,3,3,6,5,5,4
8541,6,10,3,4,6,3,7,4,5,7,7,11,5,9,3,3,8,8,3,3,7,5,6,6
8542,9,9,13,87,22,13,32,35,30,33,26,22,18,16,41,25,89,25,95,24,20,8,19,36
8543,6,7,4,7,7,34,33,3,10,9,19,16,11,18,16,13,9,3,9,9,6,6,9,6
8544,76,20,15,40,22,33,120,20,31,82,56,45,35,127,106,26,49,24,119,29,26,21,19,94
8545,27,17,9,9,18,20,24,26,23,36,36,24,35,14,44,9,45,21,36,23,57,41,15,9
8546,37,25,11,27,19,43,26,60,21,5,66,54,16,5,49,9,24,28,55,5,15,14,8,14
8547,3,3,18,9,5,3,4,7,29,8,36,23,24,32,15,3,3,30,23,39,3,3,3,16
8548,7,10,8,7,6,7,5,8,11,8,7,15,18,13,19,9,11,12,5,11,25,8,5,14
8549,2,2,1,1,1,1,1,1,1,4,2,3,3,1,2,8,1,1,1,1,1,1,2,3
8550,3,6,5,6,3,3,5,6,6,3,5,8,9,9,5,9,5,7,3,5,4,3,4,11
8551,39,18,11,14,13,7,14,47,15,16,34,43,18,36,38,24,40,12,43,10,12,26,5,8
8552,20,11,14,20,21,33,22,11,21,12,38,31,12,34,23,10,26,22,15,4,23,21,4,4
8553,1,3,3,1,2,1,6,3,6,9,7,5,9,5,8,3,12,9,9,12,8,8,1,1
8554,4,5,4,4,3,5,5,4,5,11,8,23,10,13,8,8,5,4,4,3,4,9,4,5
8555,5,7,4,5,6,12,5,5,3,4,13,9,13,17,10,13,10,11,11,11,10,9,3,4
8556,4,13,6,15,8,10,16,15,13,9,10,10,19,10,9,8,42,10,6,7,14,9,13,7
8557,7,6,29,29,6,7,3,34,29,32,37,31,32,8,28,13,18,31,31,11,9,16,4,5
8558,26,67,13,19,24,69,33,18,133,49,23,22,23,36,29,136,29,30,13,60,69,30,54,18
8559,12,6,5,6,5,4,5,4,6,7,8,6,7,8,12,7,9,9,7,17,8,16,9,4
8560,6,7,6,7,10,7,7,8,5,5,8,7,10,9,9,8,6,6,6,9,6,4,4,6
8561,8,3,5,3,6,9,8,10,12,6,11,7,10,14,4,10,10,9,17,12,13,7,3,10
8562,3,8,3,4,6,6,8,4,32,12,6,5,4,12,7,32,7,18,3,14,4,7,13,4
8563,3,5,10,4,4,3,5,3,5,6,4,4,4,5,5,3,7,3,3,10,7,9,3,3
8564,19,60,16,38,34,31,36,56,29,34,28,46,48,27,78,23,17,46,29,30,17,28,42,8
8565,8,5,15,9,7,8,8,18,6,7,9,11,7,7,10,9,8,11,13,6,10,8,13,9
8566,56,43,42,46,56,55,44,68,47,66,59,48,43,49,55,50,107,23,66,68,46,22,64,29
8567,11,49,28,44,25,57,26,86,81,82,49,79,34,11,76,65,77,84,68,33,73,57,66,18
8568,6,6,5,4,5,5,7,7,7,6,9,8,8,6,7,12,9,7,9,7,6,5,10,5
8569,27,27,11,9,13,15,13,17,14,15,9,8,22,11,24,4,35,22,15,9,12,7,12,12
8570,11,21,22,27,29,60,59,27,8,11,32,58,13,47,39,21,24,11,33,10,50,18,24,35
8571,27,8,6,11,11,21,21,16,10,10,36,30,31,32,13,8,14,21,29,19,12,17,8,9
8572,21,17,10,13,11,15,26,15,16,22,17,23,37,16,21,34,17,24,15,14,14,17,14,20
8573,9,7,4,5,5,7,10,8,6,10,7,11,13,6,10,12,7,10,6,6,4,7,7,10
8574,4,7,4,6,4,5,7,5,5,7,9,8,9,5,9,9,13,7,5,6,6,5,6,8
8575,6,8,5,6,4,6,9,7,7,8,7,12,15,4,10,14,9,8,4,6,7,7,7,12
8576,3,24,8,3,12,6,12,16,24,18,31,37,38,29,16,15,16,22,30,16,9,30,5,6
8577,8,2,3,3,6,1,9,10,3,5,7,9,1,10,1,5,9,9,3,5,8,7,5,1
8578,1,11,4,1,2,1,5,8,5,6,13,5,2,12,14,15,21,7,11,20,14,19,1,1
8579,60,6,34,7,21,25,32,20,44,34,49,27,15,52,18,65,51,19,47,33,51,42,8,38
8580,15,24,15,17,5,12,26,5,11,36,41,28,5,38,11,6,43,14,5,21,6,27,8,10
8581,14,14,9,25,12,12,10,16,13,15,19,17,14,16,24,15,14,21,21,15,8,5,14,17
8582,13,12,18,10,9,6,11,8,13,10,5,9,5,14,12,22,10,14,6,6,8,11,7,11
8583,19,9,4,6,12,5,6,3,20,3,4,7,5,13,6,5,12,6,4,5,4,18,5,6
8584,3,8,3,11,9,4,6,9,7,8,3,11,3,13,10,3,6,4,3,8,3,4,12,5
8585,9,13,8,8,19,5,14,23,4,20,17,22,21,31,12,3,16,7,3,14,16,14,4,6
8586,26,35,43,27,9,23,47,14,30,28,83,47,17,53,22,12,42,18,26,25,12,55,11,12
8587,4,5,3,4,10,3,5,5,5,4,8,7,4,9,15,4,4,5,4,23,14,3,5,4
8588,8,8,6,6,6,3,8,11,3,4,3,14,8,23,13,3,14,8,3,12,10,5,3,3
8589,13,5,6,10,11,6,9,8,9,15,7,9,9,15,8,17,5,9,11,38,6,29,8,6
8590,65,36,39,26,35,42,40,46,44,64,74,61,91,59,55,59,56,36,39,42,44,34,42,47
8591,11,9,18,11,19,12,9,13,13,36,14,33,31,27,17,5,21,11,10,12,4,14,4,6
8592,11,14,10,14,15,10,5,9,23,13,22,25,12,39,11,6,39,23,10,21,10,7,6,7
8593,7,7,5,9,8,5,7,7,31,9,11,11,9,14,8,8,14,3,9,12,9,5,5,20
8594,10,5,8,7,6,5,9,8,10,8,15,10,17,12,13,21,11,10,5,5,18,7,11,12
8595,10,3,3,4,3,4,3,3,4,7,6,10,10,4,4,7,3,4,3,3,3,4,5,9
8596,3,6,5,3,3,4,5,5,7,4,3,7,15,3,5,12,14,8,3,6,4,3,4,8
8597,27,12,3,22,30,4,4,17,14,4,36,14,6,3,27,29,27,30,30,28,16,27,4,24
8598,13,7,6,7,5,4,5,4,7,7,8,7,7,11,13,8,9,10,8,15,18,6,9,6
8599,6,7,5,7,10,7,7,7,4,5,8,7,10,8,8,8,6,6,7,9,6,4,4,4
8600,9,3,6,6,16,7,9,5,8,7,10,3,15,10,12,18,16,26,23,5,11,13,7,8
8601,27,21,12,8,6,31,13,33,10,31,36,30,30,32,27,29,17,5,30,7,26,19,3,3
8602,18,7,19,10,8,3,12,32,6,21,35,29,20,22,9,9,6,11,20,7,14,17,3,5
8603,2,5,4,3,6,4,7,11,9,21,14,20,21,15,9,8,5,8,10,9,8,13,2,4
8604,15,10,20,35,39,39,38,114,17,19,62,112,43,13,49,29,49,14,19,106,15,18,15,20
8605,11,7,5,8,5,29,14,8,11,14,10,9,10,15,12,7,12,11,5,25,9,8,22,8
8606,8,8,5,5,6,7,9,6,5,6,23,22,5,22,10,7,9,7,6,4,8,18,6,8
8607,21,7,4,5,5,9,7,7,6,8,10,10,10,4,7,7,7,5,6,5,8,10,5,6
8608,7,8,4,4,4,7,8,11,7,3,11,15,10,14,8,9,6,6,5,7,8,8,5,6
8609,12,9,8,15,7,13,8,7,9,8,12,10,11,14,9,9,41,11,7,4,26,23,8,4
8610,33,34,9,6,6,19,12,17,17,19,12,10,19,14,25,17,21,19,5,8,4,11,6,15
8611,53,36,29,20,38,32,29,31,25,18,44,25,91,49,38,50,46,31,12,21,27,31,62,27
8612,40,61,46,40,51,38,49,59,42,44,57,79,61,69,63,70,54,66,53,49,51,52,60,30
8613,4,8,11,6,7,7,7,7,10,6,9,8,12,11,10,12,10,9,9,7,5,10,14,8
8614,41,60,30,35,70,89,87,30,23,20,30,46,54,52,78,52,31,68,85,44,30,38,56,34
8615,7,4,14,9,5,8,5,11,6,6,6,10,7,7,9,8,8,8,12,5,9,7,8,8
8616,6,9,18,35,23,14,12,16,12,56,13,54,24,15,23,7,16,16,20,15,11,9,11,29
8617,13,12,11,11,12,13,20,17,22,17,19,21,18,20,18,13,22,15,19,14,15,11,17,11
8618,25,26,35,13,49,38,26,28,17,14,15,14,21,21,23,23,34,37,38,13,32,7,29,22
8619,24,9,18,9,19,32,29,36,34,22,46,46,70,67,16,12,17,43,9,18,23,24,9,9
8620,123,116,124,176,84,166,106,122,143,123,158,91,150,134,193,162,150,127,71,72,70,53,56,37
8621,36,28,37,37,8,25,40,44,38,42,11,40,32,13,36,39,4,23,7,36,19,48,14,32
8622,9,7,1,1,2,1,4,8,1,3,1,10,7,11,9,4,1,3,1,9,1,2,1,3
8623,8,8,23,27,40,24,25,20,38,20,49,31,8,34,63,24,21,21,22,22,29,31,7,31
8624,52,40,13,21,22,60,58,29,55,47,40,26,59,21,52,23,75,21,14,11,50,9,45,46
8625,28,21,20,29,22,8,12,7,20,11,26,10,13,25,28,17,19,20,7,18,13,14,24,17
8626,28,21,28,28,3,3,6,7,29,3,8,3,31,27,5,8,8,30,10,13,26,12,3,13
8627,73,21,15,29,28,38,27,32,37,19,34,80,40,86,22,22,51,39,79,28,34,47,13,32
8628,57,43,66,52,63,56,53,139,63,101,69,74,101,109,85,124,66,80,60,32,43,79,57,16
8629,14,1,5,2,3,16,16,17,15,16,19,16,1,17,1,4,21,16,16,20,14,14,2,2
8630,5,16,10,14,9,8,8,3,7,16,19,16,16,17,10,9,10,7,7,10,7,3,5,3
8631,12,5,5,7,5,6,5,4,6,7,8,7,7,10,12,8,9,13,6,14,17,16,9,9
8632,6,7,6,4,8,3,7,8,5,5,9,7,10,9,9,8,6,5,6,10,6,4,5,4
8633,23,11,8,8,26,12,16,12,15,9,23,9,14,20,14,13,17,28,9,12,16,8,8,6
8634,83,30,13,23,43,94,57,49,9,10,73,20,38,98,82,90,8,31,58,19,18,40,17,19
8635,91,22,42,94,92,104,102,111,97,39,84,101,103,108,90,99,50,12,102,60,50,121,16,18
8636,3,2,3,3,4,0,3,3,3,2,3,3,3,3,3,3,1,2,3,1,2,3,1,1
8637,5,4,6,13,8,6,14,8,7,13,15,7,11,16,15,18,20,7,5,20,8,11,6,10
8638,4,3,3,3,10,4,5,6,5,6,9,3,15,17,7,4,5,5,4,3,10,6,5,4
8639,6,10,5,5,6,3,8,10,8,6,6,5,3,22,13,3,13,8,3,19,7,5,5,6
8640,4,7,4,8,12,4,10,3,8,4,4,24,5,14,7,6,7,5,4,6,4,19,5,5
8641,3,7,3,7,5,4,6,6,7,7,3,14,6,11,5,10,5,3,4,7,3,4,5,3
8642,5,7,5,9,24,8,16,9,12,8,18,5,22,15,9,8,15,14,15,8,6,14,9,5
8643,13,33,14,36,32,15,40,53,19,33,58,19,48,51,35,24,21,14,36,35,30,25,4,27
8644,1,7,10,4,4,8,4,12,10,11,13,11,11,8,10,11,5,3,8,14,7,7,1,4
8645,8,8,11,6,6,8,8,8,9,15,7,8,15,11,12,8,11,10,8,9,7,15,11,11
8646,11,3,3,4,3,4,3,3,3,8,9,10,11,4,5,7,3,4,4,3,3,4,6,3
8647,4,5,10,3,4,4,5,5,7,4,5,10,10,11,7,4,6,7,3,5,3,3,4,11
8648,30,10,6,7,7,16,37,39,12,50,39,48,10,52,12,18,23,16,37,18,16,10,6,10
8649,10,9,7,14,14,9,29,11,16,14,21,30,16,34,6,35,29,8,35,30,21,7,5,9
8650,21,7,5,11,8,6,33,8,7,23,13,26,33,35,24,10,41,3,33,16,9,7,6,19
8651,55,5,56,56,79,62,61,22,58,63,35,60,62,65,5,59,79,36,61,12,52,73,14,48
8652,8,6,5,6,6,9,8,3,4,6,10,7,10,16,9,16,14,23,9,12,8,7,5,5
8653,17,5,4,4,5,7,7,4,5,6,9,8,7,5,6,7,11,19,6,20,6,12,4,4
8654,6,8,6,6,4,7,8,11,9,5,10,16,10,7,9,9,9,8,10,7,8,9,5,4
8655,10,13,7,15,7,11,18,13,17,7,15,10,15,27,20,12,29,12,8,19,14,9,4,6
8656,18,10,12,18,27,16,21,16,21,16,65,29,22,10,49,6,7,15,15,25,16,34,15,16
8657,20,21,29,16,17,32,15,11,29,9,21,14,23,11,28,12,9,3,12,3,27,10,7,24
8658,59,46,25,61,86,26,48,6,63,53,79,45,67,20,59,64,59,42,28,57,41,41,13,52
8659,28,3,3,8,20,3,4,12,20,11,3,17,23,33,27,12,11,30,11,27,7,6,12,3
8660,7,4,11,5,5,8,5,11,6,6,6,6,8,7,9,8,8,8,9,5,9,5,8,8
8661,42,28,47,30,26,55,83,91,59,66,59,82,84,66,74,67,68,82,32,25,51,90,27,37
8662,23,59,14,45,63,87,63,93,81,57,92,84,84,38,76,30,73,84,34,14,35,32,66,52
8663,3,6,3,7,3,5,6,7,7,6,9,6,8,12,5,10,10,9,10,5,5,10,9,4
8664,6,36,10,6,88,10,50,19,64,21,81,27,9,6,6,56,9,35,54,28,37,40,6,10
8665,24,18,2,25,35,11,13,2,25,21,32,18,18,7,24,26,24,17,2,23,9,9,5,21
8666,13,7,3,9,11,7,7,6,7,6,9,7,7,11,13,8,13,15,8,9,8,8,5,5
8667,4,5,4,5,7,2,5,5,3,4,6,5,7,6,6,6,4,3,4,7,4,3,4,2
8668,10,20,8,6,45,7,10,9,10,13,10,12,15,16,37,13,37,44,11,29,12,28,9,13
8669,73,23,75,75,15,33,24,66,77,8,15,80,64,86,19,7,105,80,81,10,15,26,11,43
8670,18,44,34,39,64,52,41,47,55,36,46,33,23,21,32,62,58,14,49,27,55,20,14,88
8671,6,26,14,35,50,39,38,42,36,39,46,4,39,28,34,15,49,38,38,31,33,45,29,30
8672,16,49,106,35,60,66,40,60,57,64,137,47,72,91,64,34,59,72,91,41,57,30,57,98
8673,1,1,1,4,1,2,2,2,2,2,2,2,1,1,7,8,3,2,2,3,3,3,1,1
8674,2,3,2,3,3,3,4,5,4,3,4,4,3,3,4,4,5,2,6,2,3,3,2,2
8675,9,10,6,17,9,11,17,10,14,16,31,38,35,44,13,18,24,9,25,33,21,11,5,26
8676,7,7,6,9,11,4,8,5,7,5,12,10,7,14,9,9,11,7,9,14,10,7,5,7
8677,69,36,32,63,50,35,32,62,72,54,90,44,51,48,96,60,68,77,56,77,47,47,34,43
8678,8,21,16,10,20,31,15,7,29,24,28,15,31,33,27,30,28,14,14,19,26,13,24,24
8679,4,3,3,3,5,8,5,6,3,7,8,5,4,13,8,3,4,5,3,3,3,6,5,4
8680,10,11,6,6,3,9,11,5,6,12,4,8,17,20,14,13,15,9,10,15,11,6,9,4
8681,33,5,7,17,8,26,13,19,11,34,17,9,21,38,14,31,16,12,6,11,8,10,12,7
8682,13,8,9,8,6,5,8,6,9,5,6,12,9,17,8,8,8,8,10,9,4,7,10,7
8683,3,5,9,7,17,4,7,3,6,3,6,6,5,10,6,5,5,5,4,15,3,5,5,4
8684,3,6,3,5,3,4,6,6,7,4,3,14,6,15,4,10,5,4,3,6,3,4,5,3
8685,8,7,7,7,7,9,8,11,12,9,12,8,15,20,9,7,12,11,12,5,6,8,9,8
8686,15,3,3,4,3,5,3,3,6,7,8,6,10,11,9,4,6,8,4,3,3,4,19,3
8687,4,13,11,3,4,5,6,4,7,4,5,11,16,13,7,3,8,8,3,3,4,3,5,4
8688,4,4,3,10,3,3,11,4,3,4,13,32,6,24,10,13,42,7,11,11,6,3,3,3
8689,9,5,3,7,7,5,5,4,5,5,6,5,5,8,9,6,13,10,6,8,7,6,7,12
8690,9,10,8,11,15,8,10,11,7,7,12,10,15,13,13,12,9,7,8,14,9,6,7,6
8691,10,17,13,18,22,24,9,9,33,36,29,24,19,10,92,101,11,102,59,23,9,124,15,14
8692,1,1,1,1,1,2,6,2,2,2,2,6,1,4,2,2,2,2,3,1,1,2,1,1
8693,3,2,1,1,2,2,3,3,3,4,3,3,3,1,4,2,8,3,4,1,2,1,1,1
8694,7,8,7,6,14,8,8,5,8,7,8,8,11,10,12,11,16,10,9,10,11,12,7,7
8695,4,5,5,4,6,7,8,3,7,7,9,7,10,5,7,10,11,9,7,14,8,5,4,5
8696,7,8,8,4,6,7,10,11,6,7,6,11,14,15,12,11,9,8,7,7,8,9,5,5
8697,9,13,8,6,8,11,12,6,11,16,12,10,18,35,13,7,14,11,12,32,26,19,7,10
8698,5,6,4,5,5,7,5,4,5,4,8,5,5,7,5,4,5,5,4,4,4,4,4,5
8699,3,3,3,3,3,3,3,3,5,4,4,7,6,7,7,9,6,7,3,3,19,12,4,10
8700,53,5,8,12,10,42,14,12,27,14,10,28,14,5,12,7,12,7,7,77,11,8,18,15
8701,54,34,45,34,37,34,39,77,51,42,70,35,93,60,45,118,64,34,34,34,41,49,34,87
8702,12,9,3,12,7,5,9,9,7,6,9,6,12,17,8,10,10,9,10,11,5,10,24,4
8703,1,6,5,5,4,7,2,7,6,9,5,7,3,9,7,3,3,6,1,11,1,7,3,1
8704,16,5,3,6,3,19,2,8,17,13,11,13,3,19,16,10,5,18,4,24,3,12,14,14
8705,114,76,141,137,92,97,89,153,133,149,92,185,109,124,166,125,97,95,119,88,92,125,108,89
8706,38,60,58,81,64,89,88,12,40,26,33,39,89,93,78,34,54,50,46,34,38,38,26,22
8707,6,4,11,5,5,5,5,12,6,6,6,9,8,7,8,8,8,8,12,5,9,5,8,8
8708,2,3,2,3,3,4,4,5,5,5,4,4,3,3,2,4,5,3,6,2,2,3,2,2
8709,1,2,1,2,2,3,2,6,4,4,3,3,2,4,3,4,3,2,4,1,1,2,1,1
8710,48,26,18,24,32,16,20,47,41,45,52,33,31,18,36,35,27,19,63,23,20,16,17,16
8711,24,4,5,2,4,13,14,12,3,21,4,2,19,8,17,3,6,4,2,4,2,2,2,2
8712,3,14,4,7,8,4,5,3,3,5,3,7,5,10,6,8,5,4,4,6,3,6,5,3
8713,14,10,3,3,11,4,7,8,7,11,3,6,3,16,9,12,9,5,3,8,3,4,12,3
8714,9,11,15,10,20,7,7,8,16,7,7,13,12,20,22,40,17,9,11,5,14,20,8,6
8715,12,10,6,7,7,13,8,7,9,8,10,14,7,14,4,9,14,12,7,10,11,26,9,9
8716,4,3,3,5,11,13,3,3,7,8,9,8,7,12,7,4,7,6,4,3,29,9,19,4
8717,12,9,6,4,2,8,9,2,6,8,7,10,10,10,6,11,12,6,3,17,4,5,7,2
8718,33,10,9,10,10,12,9,7,12,13,9,12,13,14,9,10,12,9,6,13,10,22,12,7
8719,8,9,7,8,5,5,5,7,14,5,6,12,5,17,6,14,23,12,11,7,12,8,5,11
8720,8,4,3,3,4,6,3,3,6,5,3,8,11,8,5,4,5,9,4,3,3,3,4,3
8721,5,3,5,6,5,3,5,7,7,4,5,11,16,8,7,3,7,8,3,3,7,3,5,5
8722,3,8,3,30,3,20,3,12,10,7,39,33,33,24,14,13,14,9,16,15,9,13,3,3
8723,19,10,5,20,15,9,10,9,10,11,12,10,10,16,13,12,19,9,12,31,18,13,13,24
8724,13,12,10,13,18,5,12,7,8,9,14,12,17,15,15,11,11,8,9,16,11,6,9,7
8725,12,12,12,11,21,8,21,9,14,19,30,28,12,34,11,15,14,13,16,35,14,9,8,30
