edge_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
7978,7,4,6,8,13,11,8,11,17,8,17,12,14,8,8,3,4,17,14,7,8,9,7,7
7979,3,7,5,5,4,6,6,7,8,7,4,10,10,9,5,8,4,9,7,4,6,5,7,6
7980,8,6,13,10,7,9,19,10,8,15,9,15,30,8,10,12,7,8,9,9,9,7,21,9
7981,69,64,35,36,41,68,85,50,75,116,69,108,108,111,68,101,70,32,95,40,56,41,57,54
7982,14,4,10,6,8,10,8,14,14,5,7,13,13,15,12,7,9,16,10,11,6,7,12,21
7983,29,41,16,41,30,37,85,34,79,45,31,24,50,104,58,56,20,30,32,33,75,52,65,43
7984,12,20,3,9,24,13,22,20,16,11,4,14,27,15,12,16,7,6,8,7,35,21,36,17
7985,8,14,3,13,10,25,22,20,18,10,17,20,28,21,25,35,14,18,20,16,25,11,26,15
7986,1,7,1,6,16,1,14,11,19,2,12,18,2,14,3,4,17,21,2,21,16,1,1,2
7987,12,14,15,19,11,11,6,6,10,6,4,15,14,9,15,3,15,4,5,10,6,13,15,9
7988,27,16,6,36,25,22,32,52,28,102,19,71,24,55,65,30,40,46,52,76,21,23,16,9
7989,8,11,5,12,3,5,4,8,3,7,4,13,15,12,14,13,29,6,10,12,9,8,7,11
7990,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
7991,30,12,14,25,9,7,31,22,17,27,11,43,32,8,20,12,10,21,15,7,28,46,15,12
7992,12,5,4,2,3,5,2,5,6,7,4,9,10,7,5,3,5,2,8,10,6,7,6,6
7993,4,3,2,1,3,2,1,4,3,2,2,4,4,3,3,2,1,3,3,3,3,5,3,3
7994,25,20,7,5,7,7,5,10,9,7,8,29,12,27,9,6,13,11,18,21,9,11,3,12
7995,43,56,15,11,18,20,12,28,27,39,46,60,40,39,39,16,30,50,32,71,42,51,25,40
7996,34,12,22,13,11,19,20,20,27,23,17,30,26,44,25,26,35,30,24,24,18,22,16,15
7997,10,5,10,6,3,6,6,7,9,7,7,7,6,7,8,6,9,11,9,7,6,13,7,6
7998,14,3,8,8,5,3,8,12,12,8,13,10,16,9,9,20,17,21,15,14,8,9,7,7
7999,7,7,7,9,5,6,6,7,14,6,8,14,7,10,7,8,7,6,7,7,7,5,9,7
8000,8,8,9,11,4,7,8,9,13,4,12,17,8,9,11,6,7,3,8,4,5,6,6,5
8001,12,7,12,18,15,19,23,20,12,9,13,14,22,12,14,12,11,25,12,11,11,10,24,10
8002,20,38,21,21,29,59,34,21,28,63,65,9,30,43,48,32,40,13,33,24,24,41,21,56
8003,12,15,3,5,5,19,23,8,5,3,37,6,11,3,12,8,3,14,15,26,26,21,11,3
8004,33,12,60,32,71,33,64,59,85,67,37,61,25,33,51,22,51,55,59,24,50,40,70,62
8005,4,7,5,3,6,6,6,7,9,7,8,13,9,10,12,11,4,6,7,5,8,5,9,7
8006,1,1,0,1,0,0,0,1,0,1,0,1,1,2,1,5,3,0,1,1,1,1,1,1
8007,8,10,10,9,3,5,6,7,6,17,4,5,10,10,13,10,8,5,10,24,18,8,3,3
8008,42,51,76,52,63,48,38,52,46,101,63,71,50,55,54,71,67,52,72,84,51,47,33,42
8009,5,3,9,7,11,12,15,14,20,12,17,10,11,12,17,19,12,15,10,10,12,14,4,6
8010,23,13,9,8,12,13,16,12,6,20,14,16,16,9,10,7,27,34,12,20,14,19,17,10
8011,27,17,17,21,12,17,16,20,20,19,19,26,30,27,19,18,39,19,40,32,22,21,26,18
8012,9,5,10,9,4,9,6,10,10,8,7,7,9,10,9,12,16,11,7,8,8,6,7,10
8013,6,7,8,10,5,7,7,7,11,7,9,15,7,11,8,9,7,7,7,7,9,6,10,8
8014,10,4,4,10,3,5,2,4,4,2,4,3,5,11,4,15,6,8,1,3,11,4,3,3
8015,10,7,10,12,8,8,12,10,9,11,12,7,9,10,9,9,9,13,10,9,9,8,9,10
8016,12,15,31,22,24,21,17,17,12,5,62,53,49,26,31,21,15,23,17,46,40,15,32,20
8017,19,17,5,4,4,5,3,3,13,8,4,10,10,24,6,14,27,11,17,8,14,22,15,11
8018,11,8,5,3,6,7,4,6,6,8,6,9,15,8,7,3,6,8,10,10,16,7,24,9
8019,11,25,6,6,6,7,5,9,6,8,6,9,9,11,9,6,10,8,16,14,14,29,14,8
8020,14,6,6,2,21,7,19,9,10,34,4,6,12,18,8,13,23,11,2,27,5,3,2,2
8021,11,7,8,9,7,10,9,13,12,20,7,17,9,6,7,8,14,42,9,2,9,18,13,9
8022,5,4,3,4,7,5,5,5,5,6,5,18,8,5,6,4,4,10,4,5,5,4,11,6
8023,6,3,3,3,3,5,4,4,4,5,4,5,8,4,7,2,5,3,4,4,4,3,11,3
8024,5,3,5,5,3,7,6,5,4,11,4,12,9,6,5,4,5,3,3,3,11,3,3,7
8025,16,14,5,9,13,8,19,10,7,13,10,22,15,6,10,15,10,5,12,9,13,8,9,14
8026,3,7,7,5,6,12,9,10,15,10,13,11,14,16,13,25,9,11,10,17,13,5,8,5
8027,5,4,7,7,3,6,3,5,6,3,11,28,23,8,6,14,13,6,4,4,11,14,4,32
8028,4,16,4,4,5,5,4,46,4,4,4,4,5,4,4,4,21,4,4,4,4,4,4,4
8029,5,4,6,4,4,5,6,7,6,6,8,6,7,8,5,7,6,6,5,5,5,7,4,8
8030,12,11,28,19,4,4,4,39,56,46,23,4,6,4,4,17,4,21,4,23,4,4,6,8
8031,36,18,29,27,51,47,55,51,73,52,62,70,49,54,48,70,66,54,43,82,21,17,14,53
8032,8,12,15,19,14,13,16,15,21,29,18,30,14,16,19,21,13,11,14,12,9,10,14,11
8033,7,7,6,7,12,11,11,10,12,12,12,14,9,10,12,17,13,10,14,16,12,3,5,8
8034,9,3,4,8,4,10,8,5,7,3,8,9,12,9,6,14,8,6,8,9,6,3,5,13
8035,7,6,9,8,10,7,8,6,9,7,10,9,12,7,9,7,6,7,8,9,7,5,6,5
8036,12,16,9,17,7,11,33,27,36,13,4,36,18,19,14,52,54,17,44,14,37,9,9,39
8037,15,11,16,14,10,26,22,16,17,14,25,27,22,34,14,18,30,25,28,26,25,12,21,10
8038,12,3,11,7,4,9,7,7,11,13,7,8,10,11,4,13,15,12,10,7,9,15,7,10
8039,6,7,7,9,5,5,6,7,14,7,8,13,7,10,7,8,9,6,7,7,8,5,5,7
8040,6,5,6,10,7,6,5,9,20,5,8,7,9,8,5,28,8,6,7,6,6,19,6,7
8041,9,23,8,12,6,16,46,13,60,31,7,23,15,44,8,13,5,12,8,14,51,59,8,15
8042,9,6,8,13,3,6,4,17,7,13,4,27,9,15,12,4,12,5,10,15,4,17,9,12
8043,16,4,15,13,5,3,12,5,25,7,5,20,6,11,4,34,3,7,10,8,6,17,3,13
8044,4,12,7,8,5,4,21,6,4,25,6,54,21,14,8,4,4,64,4,4,4,4,18,6
8045,13,10,9,10,5,3,17,9,7,7,9,9,9,19,6,5,10,20,16,9,14,22,10,5
8046,15,5,14,9,4,8,4,10,8,5,4,13,13,10,8,5,6,5,13,27,11,13,10,24
8047,10,7,5,9,4,5,4,7,8,6,4,9,6,5,4,4,6,5,9,11,8,9,12,5
8048,11,24,8,9,8,9,12,10,2,13,2,33,11,25,3,7,13,14,9,7,10,16,6,7
8049,7,9,9,6,6,6,7,7,7,7,11,9,8,9,8,7,10,6,6,6,9,6,8,7
8050,52,26,25,33,20,40,23,48,77,33,34,61,51,41,34,28,35,39,32,36,37,51,51,23
8051,8,7,5,25,4,17,32,16,10,3,21,23,14,31,6,4,38,15,7,12,9,32,50,4
8052,24,15,16,20,8,9,4,11,12,12,4,21,21,16,13,15,7,6,13,14,13,17,18,7
8053,46,50,20,41,35,72,24,36,84,29,41,62,74,28,36,26,41,88,35,79,56,87,61,25
8054,7,3,6,18,34,32,4,14,7,4,3,39,17,23,9,3,37,17,3,3,35,5,5,21
8055,23,33,6,20,17,23,36,13,36,6,22,34,32,14,41,39,35,44,46,27,40,46,19,28
8056,7,8,8,10,9,8,8,8,12,7,6,10,9,8,7,9,9,16,14,13,13,8,9,9
8057,41,22,19,50,25,24,44,38,70,35,69,60,75,82,51,60,28,25,52,40,21,28,27,37
8058,11,10,10,13,8,18,12,14,18,14,12,6,22,17,14,15,22,14,21,15,14,15,19,11
8059,11,3,10,6,4,9,6,7,10,7,7,7,9,10,4,12,16,11,9,8,6,14,7,14
8060,8,7,7,9,5,5,6,7,14,10,9,8,7,11,7,8,9,6,7,7,9,5,5,7
8061,7,11,9,10,6,7,15,9,13,9,5,7,12,9,9,11,19,8,9,10,8,10,8,7
8062,23,9,11,6,11,13,11,14,15,11,15,20,14,15,12,24,7,23,14,11,17,16,10,12
8063,61,52,12,17,26,32,21,32,68,55,16,16,42,59,50,33,55,32,64,16,24,73,5,59
8064,40,31,17,26,25,37,78,47,44,40,29,49,54,82,42,41,25,22,34,27,44,81,38,32
8065,10,14,3,9,25,10,32,12,5,12,4,10,9,15,36,24,3,3,14,3,36,10,3,10
8066,12,14,14,3,19,32,21,29,18,10,4,39,27,21,35,11,28,30,20,19,13,14,25,12
8067,34,70,20,62,86,17,89,59,70,42,30,108,73,52,71,70,43,46,43,36,56,109,54,46
8068,9,9,38,2,31,29,13,26,2,20,3,2,8,2,27,44,33,5,2,17,12,7,2,2
8069,6,6,5,3,12,6,8,8,5,2,4,6,8,5,8,4,12,10,4,6,5,5,3,5
8070,7,12,10,11,16,9,15,14,7,7,5,13,14,9,15,3,15,30,4,11,10,10,7,11
8071,26,8,6,7,6,5,15,23,3,8,6,5,20,24,7,20,19,8,38,12,24,9,13,9
8072,12,18,5,26,8,12,4,12,12,16,24,34,16,13,15,16,7,13,25,52,26,21,38,5
8073,12,12,8,15,11,8,7,10,14,22,8,11,10,10,10,9,34,15,13,15,12,37,16,9
8074,14,13,10,12,7,38,25,13,39,10,69,20,26,20,24,46,20,16,13,15,11,8,7,7
8075,5,5,5,3,3,11,4,3,21,29,4,6,7,16,5,5,11,5,5,13,13,6,4,3
8076,14,4,2,5,3,6,5,5,6,7,6,6,8,6,7,10,5,7,8,7,3,8,3,15
8077,7,9,10,8,11,7,9,7,10,8,6,10,13,8,10,16,6,7,9,9,8,5,9,6
8078,4,4,8,13,7,11,11,5,7,14,6,14,9,10,10,10,13,8,2,10,6,14,3,8
8079,16,21,15,28,24,34,28,21,19,35,37,17,20,23,19,25,28,29,30,26,15,16,14,11
8080,29,16,19,36,13,40,56,52,35,53,30,56,50,55,65,61,50,39,52,58,20,28,5,17
8081,7,3,7,11,4,10,3,7,9,5,6,4,6,7,6,7,11,7,9,7,5,9,5,6
8082,5,8,4,4,3,3,2,5,4,2,4,3,4,2,3,1,4,3,3,12,3,12,5,13
8083,6,9,10,10,10,4,4,8,14,3,17,7,9,15,6,10,8,4,6,3,5,7,7,6
8084,13,7,16,16,13,17,8,12,11,7,10,21,14,12,14,10,10,17,4,7,10,21,24,9
8085,14,12,11,12,9,13,10,11,16,12,24,10,14,12,11,16,20,10,14,13,24,7,19,14
8086,16,3,3,6,4,4,6,7,10,10,9,7,10,11,9,10,13,11,10,8,6,14,7,10
8087,1,1,0,1,1,2,1,1,1,1,1,1,1,2,1,2,1,1,1,1,2,1,1,0
8088,8,7,6,9,5,6,7,6,10,9,6,9,7,11,7,9,7,7,7,7,9,6,5,8
8089,9,9,8,7,10,11,9,9,4,15,11,17,15,7,12,8,11,4,16,12,11,17,11,8
8090,8,10,5,9,3,4,4,5,3,5,4,8,10,15,11,34,14,5,29,11,9,7,14,10
8091,9,5,7,5,3,5,9,7,4,9,4,6,8,8,8,7,6,4,15,13,8,8,3,3
8092,41,17,14,6,7,9,23,9,10,12,9,18,22,19,18,19,19,7,15,24,12,54,24,9
8093,24,5,12,12,16,12,15,14,20,10,10,10,13,15,17,16,13,16,10,12,17,11,10,7
8094,61,27,19,72,19,40,61,42,63,6,51,64,53,59,70,71,44,8,78,71,52,54,64,24
8095,5,5,6,7,4,11,7,4,10,6,6,13,10,6,3,9,5,4,3,5,4,5,6,6
8096,7,4,3,4,3,6,6,4,11,6,7,8,9,5,6,3,6,5,4,5,5,5,6,4
8097,5,3,5,10,3,7,6,5,3,4,4,13,9,6,5,5,4,3,3,5,9,3,7,7
8098,9,8,7,10,7,8,10,9,8,9,14,15,17,5,8,7,9,6,9,10,10,8,18,8
8099,17,13,5,8,29,9,9,39,56,24,32,21,37,20,11,24,51,28,31,53,14,15,14,18
8100,10,7,7,12,8,8,12,10,9,11,12,7,9,15,9,4,9,13,10,9,9,8,12,7
8101,4,12,7,8,4,21,4,4,4,77,4,14,37,41,7,16,6,8,26,12,5,38,16,4
8102,5,7,5,6,4,3,16,6,3,15,6,42,13,8,9,8,6,50,7,8,6,3,52,11
8103,1,0,1,3,1,5,1,1,1,1,1,4,1,3,0,2,1,2,1,2,4,1,1,3
8104,8,7,3,6,4,8,4,4,10,5,4,5,10,9,5,12,9,6,7,5,9,4,7,3
8105,7,6,6,12,6,10,5,17,14,7,8,8,13,10,4,16,12,9,9,7,12,9,23,8
8106,31,16,36,28,39,57,46,51,61,44,30,70,49,54,64,50,66,11,55,82,40,13,19,24
8107,8,7,5,13,6,13,7,15,12,12,18,14,14,11,13,12,6,4,7,9,9,6,17,11
8108,8,16,12,8,3,7,5,5,3,15,4,11,11,7,4,5,11,21,19,5,13,12,12,11
8109,17,5,14,12,4,8,4,10,6,6,4,13,13,10,17,4,6,5,9,18,7,13,10,4
8110,7,7,5,3,4,5,4,7,8,6,4,9,6,5,4,4,6,5,9,11,8,9,12,5
8111,14,39,5,9,13,9,5,16,11,29,4,26,18,10,11,4,33,31,55,15,48,31,18,14
8112,14,10,10,18,5,14,16,12,16,17,19,16,17,7,12,21,10,11,12,6,15,10,9,8
8113,7,3,9,6,4,9,5,7,10,8,7,7,4,11,9,12,13,12,8,8,6,7,7,8
8114,8,7,5,8,4,6,7,7,7,10,4,13,7,6,8,9,9,7,7,7,9,7,5,4
8115,3,4,5,4,2,5,7,3,5,3,3,5,3,11,12,6,12,14,4,3,5,3,3,6
8116,18,33,27,34,32,37,36,21,36,38,41,20,32,35,26,57,43,33,47,54,41,47,25,21
8117,28,32,28,28,30,12,19,3,16,32,39,44,20,28,40,41,3,13,14,23,30,29,22,32
8118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8119,3,2,2,2,2,3,3,2,4,5,4,5,3,2,2,2,3,3,2,3,3,3,4,3
8120,16,13,9,5,12,13,16,21,2,41,26,29,16,9,26,3,2,34,12,34,18,29,17,10
8121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8122,3,2,2,2,2,3,3,2,4,5,4,5,3,2,2,2,3,3,2,3,3,3,3,2
8123,21,5,3,6,10,6,6,5,9,7,4,9,9,7,8,11,6,11,7,7,3,9,3,16
8124,7,13,13,12,16,10,12,9,19,11,16,14,18,11,14,15,9,10,13,13,11,7,12,8
8125,15,9,18,19,24,26,34,29,31,25,14,35,33,17,17,21,69,18,33,21,48,41,26,25
8126,6,3,3,11,4,5,11,12,6,14,5,7,8,5,31,15,7,5,6,15,10,17,15,14
8127,44,47,28,49,20,23,57,27,32,21,57,55,61,61,21,73,80,22,58,18,91,33,29,23
8128,6,6,10,6,6,6,8,6,7,7,5,9,8,9,7,7,6,6,5,5,6,6,7,6
8129,4,5,17,6,7,5,2,24,7,22,29,11,8,25,6,8,31,16,5,19,5,5,10,2
8130,3,5,3,15,34,22,3,20,3,3,35,3,9,30,17,3,3,3,3,46,3,6,9,3
8131,1,13,19,6,4,4,1,13,2,21,1,17,2,13,4,1,16,1,2,20,1,18,22,1
8132,11,15,22,13,45,24,27,33,18,20,22,72,41,27,70,94,37,52,47,42,16,15,28,43
8133,8,7,8,10,9,8,9,8,13,7,6,10,9,10,15,9,10,13,14,13,13,8,9,15
8134,34,44,24,18,17,37,19,34,55,36,26,59,22,22,40,22,52,36,18,55,41,35,34,32
8135,17,16,3,27,27,15,4,13,6,7,6,10,15,5,6,5,7,35,7,36,10,14,9,17
8136,17,9,14,18,7,11,6,10,10,11,4,13,13,15,12,13,4,7,13,10,12,19,25,6
8137,48,28,19,51,31,35,19,26,57,39,25,73,69,35,36,27,27,72,32,81,48,50,40,13
8138,35,43,34,15,28,55,48,44,47,43,26,51,22,56,34,21,39,24,26,22,31,57,54,35
8139,25,11,3,12,8,26,31,10,9,15,17,14,27,21,35,13,17,3,3,12,27,21,9,4
8140,9,20,22,25,19,26,21,10,5,3,16,29,27,30,22,8,28,38,9,19,11,19,19,9
8141,33,9,9,28,3,5,4,21,7,9,4,22,22,7,9,5,13,19,8,34,6,17,10,12
8142,36,30,15,17,9,5,37,11,40,6,6,27,22,8,19,7,14,4,9,8,10,19,9,35
8143,11,15,9,18,9,13,13,16,13,17,13,19,17,40,19,16,15,44,11,16,13,13,12,15
8144,10,12,10,5,37,11,12,10,10,3,8,10,15,32,7,8,12,30,3,11,8,6,5,8
8145,20,10,9,7,7,10,7,7,8,4,7,17,14,8,11,5,12,8,4,5,6,8,2,26
8146,2,3,1,2,2,3,3,2,2,3,2,2,3,2,1,2,3,6,3,11,3,5,4,2
8147,1,3,1,2,2,3,3,2,2,3,2,2,3,2,1,2,3,5,3,11,3,5,4,2
8148,18,14,13,15,13,15,12,10,16,17,35,57,19,11,12,12,18,17,17,16,16,17,22,12
8149,18,14,13,15,13,15,12,10,16,17,35,57,19,12,12,12,18,17,17,16,16,17,22,12
8150,17,19,7,3,4,7,3,10,9,5,8,18,17,12,9,6,13,5,18,17,9,6,9,15
8151,11,12,8,5,6,5,6,10,13,9,6,10,8,6,7,4,9,13,11,2,2,3,6,5
8152,14,20,5,11,7,3,5,4,9,10,8,20,23,13,10,5,14,12,45,10,39,11,21,8
8153,37,41,20,18,13,17,11,21,22,21,66,60,17,18,24,11,41,37,68,21,25,65,18,32
8154,9,15,8,14,6,19,9,9,16,19,10,14,13,10,15,15,9,11,17,9,11,14,8,9
8155,8,10,11,6,4,9,4,7,10,9,9,7,10,11,9,12,9,12,10,8,6,4,7,10
8156,8,7,5,9,4,6,6,5,7,10,4,14,7,6,9,8,6,6,7,7,9,7,5,4
8157,6,5,5,7,5,7,5,7,2,5,7,11,8,5,5,8,12,9,7,5,7,10,6,20
8158,7,6,8,10,3,12,4,8,3,6,9,3,9,7,6,8,9,6,9,4,6,9,5,14
8159,5,9,6,9,10,10,4,9,13,6,7,18,10,10,5,10,4,4,5,3,5,6,6,4
8160,10,9,9,17,5,8,8,16,9,7,12,21,15,10,8,12,11,8,9,8,21,18,10,12
8161,11,8,7,7,12,11,11,10,14,9,12,14,9,10,10,5,13,6,14,16,12,5,12,10
8162,15,20,14,26,22,17,26,20,29,3,24,28,19,12,25,21,26,27,13,15,8,19,8,10
8163,2,3,3,16,1,4,1,9,2,1,3,4,3,13,4,2,16,2,2,4,2,3,4,2
8164,5,24,8,10,6,55,10,10,24,27,10,23,23,13,12,41,15,13,16,27,14,33,15,6
8165,3,14,6,7,3,9,7,8,8,11,8,15,12,7,9,9,9,9,11,13,8,8,7,7
8166,57,41,34,34,50,48,56,52,74,53,42,71,50,55,65,13,55,45,41,84,30,60,50,54
8167,21,20,15,26,13,12,10,14,20,41,24,23,11,21,17,19,18,16,10,17,12,11,18,8
8168,8,6,8,10,7,10,18,7,13,9,9,15,17,7,8,8,7,8,9,14,9,7,19,9
8169,5,4,3,5,3,6,8,4,4,6,6,10,10,5,6,3,6,5,21,6,3,3,22,4
8170,5,3,5,7,3,7,6,6,3,3,4,6,9,5,5,3,3,3,4,8,6,3,7,7
8171,13,7,8,11,6,14,23,17,13,9,9,14,17,13,10,15,17,5,9,9,16,8,27,8
8172,10,7,7,12,5,8,12,10,9,11,12,7,9,15,12,5,12,13,10,9,9,8,12,7
8173,19,27,12,39,34,14,5,18,15,23,62,39,23,18,15,17,15,13,25,19,7,15,68,34
8174,5,9,8,8,7,14,11,5,9,9,8,14,17,11,5,8,5,8,12,13,14,12,11,9
8175,7,8,7,10,7,14,9,7,8,6,10,15,17,10,8,7,8,7,11,14,14,10,14,11
8176,8,7,5,9,3,4,4,5,7,4,4,8,10,23,13,5,10,5,21,12,9,7,6,7
8177,3,4,9,11,2,2,6,5,3,11,4,5,7,6,3,11,7,4,8,21,15,4,2,6
8178,28,13,9,9,7,13,10,6,9,10,8,16,16,10,12,10,12,10,15,20,10,39,11,5
8179,6,28,11,13,9,34,12,12,12,32,13,25,28,16,18,28,18,16,19,19,14,32,18,10
8180,1,4,4,2,3,4,2,2,1,5,3,2,5,3,6,3,5,3,3,3,1,2,3,4
8181,3,3,5,7,7,17,9,10,11,5,13,11,14,5,9,10,7,8,10,6,9,4,9,5
8182,21,4,9,5,14,11,8,7,10,10,9,13,13,10,11,11,8,15,9,5,8,13,9,18
8183,13,17,9,15,21,13,15,12,25,20,21,24,24,11,18,29,11,13,24,28,14,12,16,14
8184,3,5,10,24,4,3,33,23,43,12,26,17,29,32,10,27,27,3,14,48,28,14,12,8
8185,34,45,80,55,42,68,59,52,70,67,48,108,62,55,98,91,69,23,32,21,79,32,61,82
8186,5,8,12,9,9,11,8,14,12,11,17,12,14,16,10,11,13,10,11,10,10,6,9,13
8187,5,3,5,7,5,7,5,5,7,6,4,10,7,11,4,8,10,11,3,11,10,5,9,6
8188,3,2,3,3,4,3,6,1,7,3,4,6,2,3,2,1,7,8,4,5,4,3,12,11
8189,6,7,3,6,12,6,4,4,9,5,4,13,14,8,5,12,9,6,7,7,9,4,6,3
8190,7,13,14,9,6,4,7,30,10,9,8,16,10,11,8,11,30,24,4,7,11,9,32,8
8191,22,14,45,25,40,57,43,21,42,50,14,70,20,44,15,46,27,25,20,82,57,16,5,23
8192,5,5,5,12,6,8,6,10,9,4,4,8,13,10,12,8,4,3,7,8,8,5,12,10
8193,11,3,6,3,11,7,4,9,6,8,9,9,6,6,8,6,18,17,16,20,14,12,18,12
8194,17,5,5,8,4,8,3,6,4,4,4,13,8,10,17,4,6,5,9,18,8,13,10,4
8195,5,7,5,9,4,5,4,7,8,6,4,9,6,5,4,4,6,5,9,11,8,9,16,5
8196,17,27,8,32,11,5,7,19,13,42,12,16,12,25,49,9,30,48,55,27,44,39,22,17
8197,5,10,5,6,4,9,4,6,10,8,7,7,10,16,9,12,9,9,10,8,6,14,7,10
8198,7,6,4,4,3,5,5,4,6,8,6,12,6,5,7,4,5,5,6,6,7,5,4,3
8199,6,6,5,3,10,6,4,5,8,12,8,11,7,8,6,8,9,9,5,5,4,7,7,6
8200,9,6,11,7,9,8,9,7,12,7,5,9,8,12,8,7,7,7,6,6,6,6,8,7
8201,25,6,32,32,52,27,7,21,44,105,31,88,33,10,39,57,83,72,62,42,60,89,76,32
8202,16,7,8,10,9,11,8,8,12,12,8,14,19,14,14,12,9,8,14,17,13,9,9,21
8203,31,20,58,23,32,53,84,25,58,64,31,45,57,63,50,33,30,27,65,10,11,44,48,20
8204,33,39,27,23,16,38,21,30,33,22,27,47,22,41,42,21,36,34,35,52,30,35,31,45
8205,9,14,3,35,19,14,4,11,7,6,6,21,13,21,25,4,8,20,40,18,24,12,6,24
8206,18,14,14,7,9,8,5,10,7,11,4,19,19,15,12,11,9,27,28,18,24,19,26,12
8207,56,33,22,86,32,49,23,37,46,46,30,84,56,56,55,31,34,65,66,84,72,62,46,37
8208,76,44,20,20,12,37,48,24,29,26,25,19,32,24,48,30,39,57,31,34,53,87,35,13
8209,31,9,3,9,3,10,31,13,9,12,4,5,17,14,10,11,14,29,3,17,27,30,15,11
8210,21,19,29,8,27,26,21,28,5,6,7,29,27,30,26,10,37,30,32,25,11,27,33,30
8211,6,6,7,50,4,43,21,18,4,4,48,4,37,41,4,67,51,64,6,6,48,55,6,41
8212,3,1,2,2,5,2,1,1,1,6,1,1,1,1,2,2,2,1,2,2,1,2,1,6
8213,1,1,1,2,3,1,3,2,3,1,5,1,3,2,2,3,11,6,12,7,3,2,1,9
8214,8,20,11,23,6,35,9,12,7,36,35,9,45,39,12,51,17,42,11,33,38,8,7,35
8215,9,9,4,5,3,4,3,2,9,4,6,6,8,13,7,10,8,10,8,7,5,12,6,8
8216,2,1,1,2,1,1,1,1,1,2,1,2,1,1,2,1,1,1,2,1,2,1,1,1
8217,3,7,7,10,6,7,7,9,12,9,7,7,11,9,8,11,12,21,9,6,10,10,8,7
8218,7,6,6,9,4,5,4,7,8,6,13,3,9,7,4,9,8,5,9,3,5,9,5,10
8219,3,10,8,13,4,11,4,10,5,8,6,19,10,10,5,14,8,4,6,3,7,7,7,6
8220,13,10,8,16,6,7,15,9,11,7,13,11,14,12,12,26,24,7,9,7,21,13,11,5
8221,5,2,1,1,1,2,1,1,2,3,2,2,2,3,2,3,2,2,2,2,1,4,1,3
8222,4,7,5,9,4,6,6,5,7,12,4,13,6,5,8,4,6,6,7,7,8,5,5,4
8223,3,3,11,13,2,3,4,10,8,1,8,14,10,5,12,17,3,16,2,11,2,14,14,8
8224,15,7,3,21,3,17,9,20,4,17,24,27,15,12,14,5,19,26,3,46,6,3,7,10
8225,19,13,17,33,20,21,18,62,23,52,16,9,11,18,41,24,17,56,27,82,20,25,8,95
8226,16,11,13,19,25,31,11,13,48,55,17,68,19,20,26,25,19,20,26,35,29,20,14,21
8227,12,7,13,12,7,11,12,12,17,9,10,25,15,13,12,15,11,5,12,19,11,10,12,18
8228,10,3,7,5,3,4,8,4,3,6,13,7,10,5,6,4,6,5,3,6,5,5,10,4
8229,4,3,5,9,3,6,6,6,4,3,4,13,9,6,5,8,3,3,7,5,6,3,7,5
8230,12,14,10,11,6,9,17,11,7,7,8,11,23,13,12,10,9,7,13,9,10,7,27,8
8231,12,16,17,12,15,12,10,14,20,41,24,28,16,21,17,19,15,23,9,13,9,16,10,17
8232,61,31,65,41,23,62,50,56,56,105,68,77,54,59,70,53,50,56,78,90,68,78,49,47
8233,3,4,3,5,3,4,3,4,9,4,4,6,9,6,5,5,6,6,12,9,8,5,13,6
8234,1,1,1,1,1,1,2,2,1,4,1,2,2,5,1,1,2,1,3,2,2,1,1,2
8235,19,8,7,8,5,6,9,8,5,12,7,5,16,12,9,10,11,10,15,20,7,36,22,14
8236,50,12,22,17,12,24,23,15,27,6,15,23,18,17,35,5,9,17,23,18,14,20,28,23
8237,11,7,7,13,4,9,13,10,9,12,12,7,9,15,12,7,13,13,10,9,9,8,13,7
8238,43,55,39,42,38,42,56,45,47,52,63,37,26,28,33,34,60,66,45,43,94,62,114,28
8239,26,49,28,28,35,27,61,52,54,60,75,39,28,31,36,23,38,69,31,38,95,31,66,7
8240,39,5,17,5,30,8,11,12,17,19,21,24,16,12,15,20,15,28,17,19,21,34,29,53
8241,13,17,18,15,21,13,16,12,17,20,16,24,24,11,18,29,12,13,24,28,15,12,16,15
8242,10,10,4,2,3,6,3,4,6,8,3,7,5,5,5,5,5,6,5,5,6,6,18,17
8243,5,3,5,4,4,6,5,5,7,6,4,10,7,10,4,6,6,11,3,11,9,5,10,8
8244,4,5,11,6,5,6,4,4,8,5,4,11,14,5,5,3,9,7,7,8,13,5,6,3
8245,5,5,5,12,6,8,9,10,11,4,4,8,13,10,12,8,5,3,7,8,8,5,12,14
8246,11,10,8,13,1,11,11,8,7,20,9,10,10,10,7,17,8,6,12,1,4,11,17,10
8247,6,16,10,14,8,17,8,6,78,26,27,44,30,28,39,10,20,74,15,13,80,14,20,48
8248,1,2,2,4,2,2,3,2,4,9,3,6,2,5,6,1,1,3,3,3,2,2,1,5
8249,3,11,5,6,36,11,3,6,14,3,17,3,9,3,7,8,8,48,11,10,27,9,6,23
8250,22,61,66,60,57,57,47,27,36,86,35,45,75,32,81,46,62,25,29,37,22,44,26,64
